[System]
Platform=SEANO USV
Start_Time=2026-04-07 16:07:58
Timezone=WIB

[Sensor]
Name=System Metrics

[Columns]
Timestamp(WIB)	WriteSpeed(Bps)	CPU(%)	RAM(%)	GPS_Hz	IMU_Hz	CTD_Hz	ADCP_Hz	BATTERY_Hz	SBES_Hz
2026-04-07 16:16:57.168	958.85	9.50	67.00	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:16:58.168	955.31	7.00	67.00	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:16:59.167	947.00	17.20	67.00	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:17:00.168	955.45	7.00	67.00	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:17:01.167	954.55	9.10	67.00	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:17:02.168	944.91	9.10	67.00	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:17:03.167	945.05	6.20	67.00	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:17:04.169	946.77	7.20	67.00	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:17:05.167	939.04	7.70	67.00	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:17:06.168	951.51	9.50	67.00	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:17:07.167	940.56	15.50	67.00	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:17:08.168	933.08	7.40	67.00	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:17:09.167	938.90	8.30	67.00	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:17:10.169	936.89	8.00	67.00	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:17:11.167	943.27	12.70	67.00	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:17:12.168	933.02	8.10	67.00	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:17:13.167	926.87	8.00	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:17:14.169	936.33	8.50	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:17:15.167	935.76	13.50	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:17:16.167	936.10	9.80	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:17:17.167	932.15	9.50	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:17:18.168	924.77	7.80	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:17:19.167	936.88	8.40	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:17:20.169	930.99	9.00	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:17:21.168	932.91	7.80	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:17:22.169	918.29	13.00	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:17:23.167	935.85	9.50	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:17:24.168	921.51	7.60	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:17:25.167	934.51	8.50	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:17:26.169	918.41	9.70	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:17:27.168	925.46	8.40	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:17:28.169	915.10	7.80	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:17:29.167	937.23	7.70	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:17:30.169	932.34	12.40	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:17:31.168	923.38	7.90	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:17:32.168	933.43	9.50	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:17:33.167	934.70	6.10	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:17:34.168	926.96	7.50	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:17:35.168	944.65	13.00	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:17:36.169	943.12	9.20	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:17:37.168	936.83	9.00	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:17:38.169	943.30	14.90	67.00	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:17:39.167	941.23	6.90	67.00	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:17:40.168	939.33	10.70	67.00	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:17:41.167	950.98	8.70	67.00	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:17:42.168	949.31	7.60	67.00	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:17:43.168	941.76	8.20	67.00	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:17:44.169	949.29	8.80	67.00	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:17:45.168	946.44	10.80	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:17:46.169	937.02	18.00	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:17:47.167	955.73	8.40	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:17:48.168	945.33	8.30	67.00	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:17:49.167	954.77	7.90	67.00	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:17:50.170	953.94	10.30	67.00	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:17:51.168	961.43	9.30	67.00	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:17:52.169	957.51	6.80	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:17:53.167	959.39	7.90	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:17:54.169	946.55	13.30	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:17:55.167	957.38	7.40	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:17:56.168	954.88	12.10	67.00	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:17:57.167	961.07	7.50	67.00	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:17:58.168	960.85	6.30	67.00	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:17:59.167	965.24	7.20	67.00	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:18:00.168	949.08	8.10	67.00	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:18:01.167	962.90	16.80	67.00	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:18:02.168	956.82	8.70	67.00	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:18:03.167	962.99	5.80	67.00	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:18:04.169	950.61	7.20	67.00	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:18:05.167	957.63	7.40	67.00	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:18:06.169	952.42	9.40	67.00	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:18:07.168	949.13	7.60	67.00	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:18:08.169	951.11	7.00	67.00	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:18:09.167	953.12	16.00	67.00	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:18:10.169	952.84	7.50	67.00	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:18:11.168	950.66	19.50	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:18:12.169	955.11	10.10	66.30	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:18:13.167	953.31	9.40	66.30	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:18:14.168	945.26	9.70	66.30	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:18:15.168	944.57	9.90	66.30	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:18:16.169	938.82	9.40	66.30	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:18:17.169	930.35	16.90	66.30	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:18:18.169	931.99	8.60	66.30	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:18:19.168	932.62	9.30	66.20	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:18:20.169	918.92	10.40	66.20	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:18:21.168	926.78	11.10	66.20	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:18:22.169	925.05	7.40	66.20	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:18:23.167	921.89	6.60	66.20	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:18:24.168	921.15	6.70	66.20	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:18:25.168	926.42	16.40	66.20	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:18:26.167	916.46	26.20	66.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:18:27.167	926.17	16.70	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:18:28.170	913.65	23.10	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:18:29.168	911.37	14.60	66.20	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:18:30.169	919.30	8.70	66.20	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:18:31.168	914.61	7.90	66.20	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:18:32.169	919.04	13.00	66.20	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:18:33.167	928.18	18.30	66.30	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:18:34.168	924.91	6.90	66.30	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:18:35.167	926.98	8.70	66.30	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:18:36.167	923.82	10.20	66.30	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:18:37.171	924.38	12.60	66.30	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:18:38.168	923.10	7.10	66.30	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:18:39.167	924.75	6.50	66.30	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:18:40.169	923.62	14.20	66.30	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:18:41.167	920.30	6.20	66.30	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:18:42.170	923.54	8.90	66.30	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:18:43.167	922.39	20.10	66.30	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:18:44.169	932.57	10.70	66.30	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:18:45.167	931.21	9.00	66.30	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:18:46.168	925.14	6.20	66.30	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:18:47.168	922.15	10.10	66.30	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:18:48.169	933.27	16.30	66.30	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:18:49.167	927.51	7.20	66.30	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:18:50.168	937.45	6.40	66.30	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:18:51.167	942.51	6.70	66.30	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:18:52.168	947.33	6.70	66.30	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:18:53.167	948.68	6.70	66.30	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:18:54.168	954.93	7.40	66.30	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:18:55.167	947.14	7.20	66.30	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:18:56.169	946.33	16.40	66.30	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:18:57.169	950.33	13.60	66.30	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:18:58.168	952.47	17.10	66.30	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:18:59.167	957.09	7.50	66.30	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:19:00.168	947.17	7.00	66.30	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:19:01.168	963.92	6.70	66.30	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:19:02.168	953.94	12.40	66.30	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:19:03.168	959.67	9.20	66.30	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:19:04.169	957.64	13.10	66.30	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:19:05.167	959.69	10.30	66.30	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:19:06.168	957.19	6.70	66.30	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:19:07.167	954.81	10.20	66.30	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:19:08.168	955.35	7.50	66.30	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:19:09.167	958.51	8.40	66.30	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:19:10.168	965.28	8.70	66.30	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:19:11.167	962.87	14.50	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:19:12.168	956.74	6.00	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:19:13.167	961.02	9.90	66.30	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:19:14.168	955.54	5.20	66.30	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:19:15.167	956.23	8.20	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:19:16.168	953.54	7.00	66.30	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:19:17.167	958.56	7.70	66.30	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:19:18.168	941.66	7.00	66.30	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:19:19.167	952.54	13.30	66.30	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:19:20.168	955.31	7.20	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:19:21.167	956.85	9.40	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:19:22.168	953.10	6.10	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:19:23.167	950.95	6.90	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:19:24.168	951.26	6.50	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:19:25.167	942.71	5.40	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:19:26.168	945.09	7.20	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:19:27.167	952.97	12.80	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:19:28.168	951.20	7.30	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:19:29.167	948.86	7.10	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:19:30.168	951.21	5.50	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:19:31.167	942.48	5.90	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:19:32.168	937.36	6.50	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:19:33.167	942.90	6.30	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:19:34.167	937.75	9.10	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:19:35.167	932.18	12.80	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:19:36.168	929.16	7.30	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:19:37.167	942.70	5.40	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:19:38.168	931.38	5.50	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:19:39.167	936.75	6.20	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:19:40.168	930.87	5.40	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:19:41.167	933.25	6.10	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:19:42.169	926.00	11.40	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:19:43.167	933.75	7.20	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:19:44.168	927.04	6.70	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:19:45.167	917.06	4.90	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:19:46.168	917.13	5.90	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:19:47.167	932.88	4.70	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:19:48.168	916.84	8.90	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:19:49.168	934.42	9.10	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:19:50.169	932.99	14.00	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:19:51.167	935.75	8.10	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:19:52.168	936.93	8.00	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:19:53.167	936.77	7.50	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:19:54.168	927.33	6.50	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:19:55.167	928.77	5.60	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:19:56.168	931.15	6.20	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:19:57.167	939.15	4.40	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:19:58.168	943.20	12.40	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:19:59.167	928.84	6.20	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:20:00.168	925.28	7.20	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:20:01.167	940.71	7.40	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:20:02.168	941.32	6.00	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:20:03.167	934.26	5.70	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:20:04.168	931.70	7.70	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:20:05.167	940.72	6.90	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:20:06.168	935.29	12.70	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:20:07.167	948.64	4.60	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:20:08.168	929.22	6.20	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:20:09.167	940.57	6.40	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:20:10.168	939.46	5.90	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:20:11.167	920.74	7.40	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:20:12.169	940.43	10.20	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:20:13.168	940.71	10.50	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:20:14.168	933.68	6.40	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:20:15.167	941.08	4.70	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:20:16.168	939.21	4.90	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:20:17.167	940.90	4.70	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:20:18.168	947.28	5.00	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:20:19.167	948.31	7.50	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:20:20.169	942.40	8.00	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:20:21.168	951.08	15.00	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:20:22.168	929.77	6.60	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:20:23.167	942.88	5.90	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:20:24.169	938.75	6.10	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:20:25.167	947.16	6.50	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:20:26.168	947.46	6.50	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:20:27.167	942.72	5.20	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:20:28.168	939.32	6.50	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:20:29.167	950.77	13.20	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:20:30.168	946.83	4.70	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:20:31.167	941.05	5.20	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:20:32.168	945.49	4.70	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:20:33.167	938.81	5.40	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:20:34.170	943.13	8.50	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:20:35.168	944.05	8.20	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:20:36.168	937.49	6.30	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:20:37.167	945.04	12.50	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:20:38.168	941.36	5.80	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:20:39.167	940.70	4.20	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:20:40.168	941.42	5.20	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:20:41.167	938.64	5.90	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:20:42.169	942.45	9.70	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:20:43.167	937.45	4.90	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:20:44.168	947.06	9.80	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:20:45.167	930.98	8.90	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:20:46.168	943.26	5.50	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:20:47.169	939.36	14.30	65.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:20:48.168	938.88	4.20	65.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:20:49.167	946.37	7.70	65.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:20:50.168	931.32	5.50	65.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:20:51.167	953.05	2.80	65.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:20:52.169	941.72	13.10	65.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:20:53.167	952.35	5.00	65.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:20:54.168	951.25	4.70	65.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:20:55.167	952.61	7.20	65.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:20:56.167	951.92	18.70	66.10	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:20:57.168	951.55	17.50	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:20:58.169	941.09	18.70	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:20:59.167	949.38	9.10	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:21:00.168	941.22	12.40	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:21:01.167	934.47	5.50	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:21:02.168	931.11	5.90	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:21:03.168	932.71	8.20	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:21:04.169	949.05	6.00	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:21:05.168	946.69	10.80	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:21:06.168	944.05	4.90	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:21:07.167	946.65	5.70	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:21:08.168	932.85	13.10	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:21:09.167	941.12	6.90	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:21:10.169	946.62	10.70	66.50	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:21:11.167	943.35	10.50	66.50	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:21:12.168	947.34	5.00	66.50	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:21:13.167	946.85	6.20	66.50	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:21:14.168	939.25	7.50	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:21:15.168	939.43	11.40	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:21:16.168	946.06	11.20	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:21:17.168	942.73	5.70	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:21:18.168	937.76	5.30	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:21:19.167	942.63	5.70	66.40	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:21:20.168	943.62	7.00	66.50	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:21:21.167	938.67	8.80	66.50	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:21:22.169	929.76	6.90	66.50	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:21:23.168	904.77	14.10	66.50	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:21:24.168	900.40	4.70	66.50	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:21:25.167	900.67	7.70	66.50	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:21:26.168	899.44	10.70	66.50	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:21:27.168	908.00	5.60	66.50	0.00	0.00	1.00	1.00	1.00	1.00
