[System]
Platform=SEANO USV
Start_Time=2026-04-18 17:49:52
Timezone=WIB

[Sensor]
Name=System Metrics

[Columns]
Timestamp(WIB)	WriteSpeed(Bps)	CPU(%)	RAM(%)	JetsonTemp(C)	GPS_Hz	IMU_Hz	CTD_Hz	ADCP_Hz	BATTERY_Hz	SBES_Hz
2026-04-18 17:53:57.514	1819.72	35.50	59.90	52.06	2.00	4.00	1.00	1.00	2.00	1.00
2026-04-18 17:53:58.514	1808.37	32.50	59.90	52.19	2.00	4.00	1.00	1.00	2.00	1.00
2026-04-18 17:53:59.514	1817.37	29.10	59.90	52.03	2.00	4.00	1.00	1.00	2.00	1.00
2026-04-18 17:54:00.520	1802.98	27.60	59.90	51.91	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:54:01.514	1821.08	31.40	59.90	52.03	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:54:02.519	1800.24	28.40	59.90	51.94	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:54:03.513	1822.29	23.60	59.90	51.81	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:54:04.519	1800.25	24.70	59.90	51.84	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:54:05.514	1817.59	25.30	59.90	52.06	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:54:06.519	1781.89	26.30	59.90	51.78	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:54:07.513	1826.97	24.00	59.90	51.91	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:54:08.519	1815.52	25.50	59.90	51.88	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:54:09.513	1824.44	25.20	59.90	51.94	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:54:10.521	1806.26	27.50	59.90	51.94	1.98	3.97	0.99	0.99	1.98	0.99
2026-04-18 17:54:11.513	1835.97	24.20	59.90	51.97	2.02	4.03	1.01	1.01	2.02	1.01
2026-04-18 17:54:12.519	1805.62	28.40	59.90	52.03	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:54:13.512	1828.80	27.10	59.90	52.38	2.01	4.03	1.01	1.01	2.01	1.01
2026-04-18 17:54:14.519	1815.29	26.50	60.00	51.91	1.99	3.97	0.99	0.99	1.99	0.99
2026-04-18 17:54:15.514	1842.15	28.40	60.00	51.97	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:54:16.519	1824.44	28.70	60.00	52.00	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:54:17.514	1833.40	23.80	60.00	51.94	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:54:18.519	1817.93	25.00	60.00	52.09	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:54:19.513	1846.76	29.00	60.00	51.88	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:54:20.521	1812.22	40.40	59.10	52.00	1.98	3.97	0.99	0.99	1.98	0.99
2026-04-18 17:54:21.514	1849.61	36.60	59.00	52.22	2.01	4.03	1.01	1.01	2.01	1.01
2026-04-18 17:54:22.520	1824.92	27.30	59.00	51.78	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:54:23.512	1839.88	27.90	59.20	52.62	2.02	4.03	1.01	1.01	2.02	1.01
2026-04-18 17:54:24.520	2205.72	61.30	59.30	52.47	1.98	6.94	0.99	0.99	1.98	0.99
2026-04-18 17:54:25.514	2368.04	44.00	59.30	52.03	2.01	8.05	1.01	1.01	2.01	1.01
2026-04-18 17:54:26.519	2354.87	30.60	59.30	51.94	1.99	7.96	0.99	0.99	1.99	0.99
2026-04-18 17:54:27.513	2384.05	28.40	59.30	52.22	2.01	8.05	1.01	1.01	2.01	1.01
2026-04-18 17:54:28.519	2365.95	33.40	59.30	51.91	1.99	7.95	0.99	0.99	1.99	0.99
2026-04-18 17:54:29.513	2398.13	30.30	59.30	51.94	2.01	8.05	1.01	1.01	2.01	1.01
2026-04-18 17:54:30.519	2365.75	31.00	59.30	51.97	1.99	7.96	0.99	0.99	1.99	0.99
2026-04-18 17:54:31.514	2384.05	31.20	59.30	51.94	2.01	8.04	1.01	1.01	2.01	1.01
2026-04-18 17:54:32.519	2363.02	30.80	59.30	51.94	1.99	7.96	0.99	0.99	1.99	0.99
2026-04-18 17:54:33.514	2383.19	31.60	59.30	51.94	2.01	8.04	1.01	1.01	2.01	1.01
2026-04-18 17:54:34.519	2348.81	31.70	59.30	52.09	1.99	7.96	0.99	0.99	1.99	0.99
2026-04-18 17:54:35.520	2367.41	29.60	59.30	52.12	2.00	7.99	1.00	1.00	2.00	1.00
2026-04-18 17:54:36.517	2380.74	29.70	59.30	52.03	2.01	8.02	1.00	1.00	2.01	1.00
2026-04-18 17:54:37.514	2378.95	29.90	59.30	51.94	2.01	8.03	1.00	1.00	2.01	1.00
2026-04-18 17:54:38.519	2348.31	31.30	59.30	52.06	1.99	7.95	0.99	0.99	1.99	0.99
2026-04-18 17:54:39.514	2400.05	31.50	59.30	52.03	2.01	8.05	1.01	1.01	2.01	1.01
2026-04-18 17:54:40.520	2358.10	32.10	59.30	52.16	1.99	7.95	0.99	0.99	1.99	0.99
2026-04-18 17:54:41.514	2402.02	30.50	59.30	51.94	2.01	8.05	1.01	1.01	2.01	1.01
2026-04-18 17:54:42.519	2362.94	29.00	59.30	51.94	1.99	7.96	0.99	0.99	1.99	0.99
2026-04-18 17:54:43.513	2379.63	27.80	59.30	52.09	2.01	8.05	1.01	1.01	2.01	1.01
2026-04-18 17:54:44.519	2353.40	31.00	59.30	51.84	1.99	7.96	0.99	0.99	1.99	0.99
2026-04-18 17:54:45.514	2392.63	28.20	59.30	51.94	2.01	8.04	1.01	1.01	2.01	1.01
2026-04-18 17:54:46.520	2369.58	30.10	59.30	52.09	1.99	7.94	0.99	0.99	1.99	0.99
2026-04-18 17:54:47.513	2383.72	26.90	59.30	51.97	2.01	8.06	1.01	1.01	2.01	1.01
2026-04-18 17:54:48.521	2345.30	30.00	59.30	51.91	1.98	7.94	0.99	0.99	1.98	0.99
2026-04-18 17:54:49.513	2378.06	28.00	59.30	51.81	2.02	8.06	1.01	1.01	2.02	1.01
2026-04-18 17:54:50.519	2352.49	28.80	59.30	51.81	1.99	7.95	0.99	0.99	1.99	0.99
2026-04-18 17:54:51.514	2368.55	27.00	59.30	51.84	2.01	8.04	1.01	1.01	2.01	1.01
2026-04-18 17:54:52.520	2353.46	28.70	59.30	52.00	1.99	7.95	0.99	0.99	1.99	0.99
2026-04-18 17:54:53.513	2336.24	27.30	59.30	51.91	2.01	8.06	1.01	1.01	2.01	1.01
2026-04-18 17:54:54.519	2332.17	25.80	59.30	51.97	1.99	7.95	0.99	0.99	1.99	0.99
2026-04-18 17:54:55.515	2362.57	28.10	59.30	51.84	2.01	8.04	1.00	1.00	2.01	1.00
2026-04-18 17:54:56.519	2333.06	27.30	59.30	51.84	1.99	7.96	1.00	1.00	1.99	1.00
2026-04-18 17:54:57.514	2091.06	34.00	59.00	52.09	2.01	6.03	1.01	1.01	2.01	1.01
2026-04-18 17:54:58.519	1814.48	24.50	59.00	51.75	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:54:59.513	1832.62	21.20	59.00	51.97	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:55:00.520	1801.86	24.20	59.00	52.06	1.99	3.97	0.99	0.99	1.99	0.99
2026-04-18 17:55:01.514	1819.77	22.70	59.00	51.81	2.01	4.03	1.01	1.01	2.01	1.01
2026-04-18 17:55:02.520	1810.74	23.90	59.00	51.78	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:55:03.514	1824.52	22.80	59.00	51.94	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:55:04.519	1794.43	26.70	59.00	51.75	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:55:05.516	1808.76	24.40	59.00	52.16	2.01	4.02	1.00	1.00	2.01	1.00
2026-04-18 17:55:06.516	1815.32	28.40	59.10	51.91	2.00	4.00	1.00	1.00	2.00	1.00
2026-04-18 17:55:07.512	1803.26	32.00	59.30	52.47	2.01	4.02	1.00	1.00	2.01	1.00
2026-04-18 17:55:08.516	1763.12	31.50	59.40	52.47	1.99	3.98	1.00	1.00	1.99	1.00
2026-04-18 17:55:09.514	1810.68	26.00	59.00	52.00	2.00	4.01	1.00	1.00	2.00	1.00
2026-04-18 17:55:10.523	1794.87	26.40	59.00	51.75	1.98	3.97	0.99	0.99	1.98	0.99
2026-04-18 17:55:11.514	1831.88	22.90	59.00	51.84	2.02	4.03	1.01	1.01	2.02	1.01
2026-04-18 17:55:12.522	1805.47	25.50	59.00	51.94	1.98	3.97	0.99	0.99	1.98	0.99
2026-04-18 17:55:13.514	1826.53	25.90	59.00	51.94	2.02	4.03	1.01	1.01	2.02	1.01
2026-04-18 17:55:14.520	1801.86	23.30	59.00	51.72	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:55:15.516	1805.65	24.00	59.00	51.94	2.01	4.02	1.00	1.00	2.01	1.00
2026-04-18 17:55:16.521	1805.84	27.50	59.00	52.09	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:55:17.514	1789.78	27.80	59.10	51.88	2.02	4.03	1.01	1.01	2.02	1.01
2026-04-18 17:55:18.520	1810.08	24.80	59.10	51.78	1.99	3.97	0.99	0.99	1.99	0.99
2026-04-18 17:55:19.514	1834.11	25.10	59.10	52.09	2.01	4.03	1.01	1.01	2.01	1.01
2026-04-18 17:55:20.522	1793.85	26.30	59.10	51.78	1.98	3.97	0.99	0.99	1.98	0.99
2026-04-18 17:55:21.513	1812.72	26.10	59.10	51.91	2.02	4.03	1.01	1.01	2.02	1.01
2026-04-18 17:55:22.520	1802.25	26.40	59.10	52.06	1.99	3.97	0.99	0.99	1.99	0.99
2026-04-18 17:55:23.513	1832.28	23.10	59.10	51.91	2.01	4.03	1.01	1.01	2.01	1.01
2026-04-18 17:55:24.520	1805.94	24.50	59.10	51.91	1.99	3.97	0.99	0.99	1.99	0.99
2026-04-18 17:55:25.512	1829.97	32.70	59.30	52.03	2.02	4.03	1.01	1.01	2.02	1.01
2026-04-18 17:55:26.524	1791.32	33.00	59.30	51.88	1.98	3.95	0.99	0.99	1.98	0.99
2026-04-18 17:55:27.512	1835.13	33.60	59.20	52.16	2.02	4.05	1.01	1.01	2.02	1.01
2026-04-18 17:55:28.522	1806.05	28.90	59.20	52.09	1.98	3.96	0.99	0.99	1.98	0.99
2026-04-18 17:55:29.514	1840.02	31.20	59.20	51.88	2.02	4.04	1.01	1.01	2.02	1.01
2026-04-18 17:55:30.515	1825.00	33.40	59.20	52.72	2.00	3.99	1.00	1.00	2.00	1.00
2026-04-18 17:55:31.513	1807.10	32.90	59.00	52.19	2.00	4.01	1.00	1.00	2.00	1.00
2026-04-18 17:55:32.520	1820.13	32.60	59.00	52.12	1.99	3.97	0.99	0.99	1.99	0.99
2026-04-18 17:55:33.514	1851.00	27.30	59.00	51.91	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:55:34.520	1815.04	34.40	59.00	52.09	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:55:35.513	1846.27	30.70	59.00	52.00	2.01	4.03	1.01	1.01	2.01	1.01
2026-04-18 17:55:36.522	1822.14	28.30	59.00	51.88	1.98	3.97	0.99	0.99	1.98	0.99
2026-04-18 17:55:37.512	1856.68	35.40	59.30	52.41	2.02	4.04	1.01	1.01	2.02	1.01
2026-04-18 17:55:38.517	1821.65	36.20	59.60	52.44	1.99	3.98	1.00	1.00	1.99	1.00
2026-04-18 17:55:39.512	1848.12	35.80	59.80	52.69	2.01	4.02	1.00	1.00	2.01	1.00
2026-04-18 17:55:40.515	1806.68	35.30	59.70	52.53	1.99	3.99	1.00	1.00	1.99	1.00
2026-04-18 17:55:41.514	1839.05	40.60	59.10	52.41	2.00	4.01	1.00	1.00	2.00	1.00
2026-04-18 17:55:42.522	1808.14	48.00	59.10	52.09	1.98	3.97	0.99	0.99	1.98	0.99
2026-04-18 17:55:43.512	1855.02	29.10	59.20	52.44	2.02	4.04	1.01	1.01	2.02	1.01
2026-04-18 17:55:44.521	1819.77	30.90	59.20	52.53	1.98	3.96	0.99	0.99	1.98	0.99
2026-04-18 17:55:45.514	1860.84	31.80	59.20	52.12	2.01	4.03	1.01	1.01	2.01	1.01
2026-04-18 17:55:46.514	1826.87	28.80	59.30	52.81	2.00	4.00	1.00	1.00	2.00	1.00
2026-04-18 17:55:47.512	1826.79	45.90	59.80	52.91	2.00	4.01	1.00	1.00	2.00	1.00
2026-04-18 17:55:48.520	1833.81	62.10	59.90	52.34	1.98	3.97	0.99	0.99	1.98	0.99
2026-04-18 17:55:49.515	1857.54	44.30	59.90	52.44	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:55:50.521	1828.65	37.10	59.90	52.09	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:55:51.513	1862.29	28.60	59.90	52.12	2.02	4.03	1.01	1.01	2.02	1.01
2026-04-18 17:55:52.522	1830.51	28.40	59.90	52.16	1.98	3.97	0.99	0.99	1.98	0.99
2026-04-18 17:55:53.513	1865.84	25.90	59.90	52.00	2.02	4.03	1.01	1.01	2.02	1.01
2026-04-18 17:55:54.521	1833.16	27.30	59.90	52.19	1.98	3.97	0.99	0.99	1.98	0.99
2026-04-18 17:55:55.514	1833.80	26.00	59.90	52.12	2.02	4.03	1.01	1.01	2.02	1.01
2026-04-18 17:55:56.521	1826.62	29.60	59.90	52.00	1.99	3.97	0.99	0.99	1.99	0.99
2026-04-18 17:55:57.513	1850.09	28.40	59.90	52.19	2.02	4.03	1.01	1.01	2.02	1.01
2026-04-18 17:55:58.522	1821.28	27.90	59.90	52.22	1.98	3.97	0.99	0.99	1.98	0.99
2026-04-18 17:55:59.514	1846.63	25.60	59.90	52.16	2.02	4.03	1.01	1.01	2.02	1.01
2026-04-18 17:56:00.514	1800.37	34.50	60.30	52.56	2.00	4.00	1.00	1.00	2.00	1.00
2026-04-18 17:56:01.514	1827.78	28.30	60.00	52.28	2.00	4.00	1.00	1.00	2.00	1.00
2026-04-18 17:56:02.525	1806.80	28.00	60.00	52.16	1.98	3.95	0.99	0.99	1.98	0.99
2026-04-18 17:56:03.513	1856.27	25.00	60.00	52.03	2.02	4.05	1.01	1.01	2.02	1.01
2026-04-18 17:56:04.520	1816.94	27.00	60.00	52.22	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:56:05.513	1843.10	25.70	60.00	51.94	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:56:06.519	1829.46	28.10	60.00	52.31	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:56:07.514	1836.22	28.00	60.00	52.12	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:56:08.521	1818.86	29.10	60.00	52.22	1.99	3.97	0.99	0.99	1.99	0.99
2026-04-18 17:56:09.513	1844.07	25.80	60.00	51.91	2.02	4.03	1.01	1.01	2.02	1.01
2026-04-18 17:56:10.519	1811.62	27.90	60.00	52.06	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:56:11.513	1842.12	28.60	60.00	52.00	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:56:12.521	1783.14	28.10	60.00	52.06	1.99	3.97	0.99	0.99	1.99	0.99
2026-04-18 17:56:13.513	1867.35	25.80	60.00	52.09	2.01	4.03	1.01	1.01	2.01	1.01
2026-04-18 17:56:14.518	1809.20	25.90	60.00	52.22	1.99	3.98	1.00	1.00	1.99	1.00
2026-04-18 17:56:15.513	1836.98	27.10	60.00	51.94	2.01	4.02	1.00	1.00	2.01	1.00
2026-04-18 17:56:16.519	1845.36	27.70	60.00	52.19	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:56:17.513	1809.23	25.60	60.00	52.34	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:56:18.518	1792.13	25.80	60.00	52.00	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:56:19.513	1829.37	26.60	60.00	51.97	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:56:20.519	1815.89	28.00	60.00	52.22	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:56:21.513	1832.38	26.30	60.00	51.94	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:56:22.519	1791.14	26.80	60.00	52.03	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:56:23.513	1806.84	25.50	60.00	52.19	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:56:24.519	1798.54	26.70	60.00	52.03	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:56:25.513	1861.57	27.80	60.00	51.94	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:56:26.519	1840.34	26.40	60.00	51.94	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:56:27.513	1813.88	26.50	60.00	52.00	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:56:28.519	1807.43	26.90	60.00	51.94	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:56:29.513	1826.71	24.80	60.00	51.94	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:56:30.519	1813.65	27.40	60.00	52.06	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:56:31.513	1830.18	27.60	60.00	52.06	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:56:32.520	1817.68	27.00	60.00	52.03	1.99	3.97	0.99	0.99	1.99	0.99
2026-04-18 17:56:33.513	1836.52	25.20	60.00	52.03	2.01	4.03	1.01	1.01	2.01	1.01
2026-04-18 17:56:34.519	1820.14	25.90	60.00	51.97	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:56:35.513	1848.08	26.80	60.00	51.91	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:56:36.519	1859.41	29.70	60.00	52.34	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:56:37.513	1834.23	26.00	60.00	52.09	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:56:38.519	1811.86	28.80	60.00	51.91	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:56:39.513	1840.78	27.20	60.00	52.09	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:56:40.520	1820.73	28.50	60.00	52.19	1.99	3.97	0.99	0.99	1.99	0.99
2026-04-18 17:56:41.513	1846.88	26.20	60.00	51.84	2.01	4.03	1.01	1.01	2.01	1.01
2026-04-18 17:56:42.520	1816.00	28.20	60.00	52.22	1.99	3.97	0.99	0.99	1.99	0.99
2026-04-18 17:56:43.513	1850.40	27.70	60.00	52.06	2.01	4.03	1.01	1.01	2.01	1.01
2026-04-18 17:56:44.519	1871.44	27.90	60.00	52.09	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:56:45.512	1903.18	29.70	60.10	52.66	2.01	4.03	1.01	1.01	2.01	1.01
2026-04-18 17:56:46.515	1904.77	31.30	60.40	52.16	1.99	3.99	1.00	1.00	1.99	1.00
2026-04-18 17:56:47.514	1836.25	29.90	60.40	52.16	2.00	4.00	1.00	1.00	2.00	1.00
2026-04-18 17:56:48.519	1820.26	26.90	60.40	51.97	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:56:49.513	1890.55	24.30	60.40	52.00	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:56:50.521	1848.30	28.70	60.50	52.06	1.99	3.97	0.99	0.99	1.99	0.99
2026-04-18 17:56:51.514	1847.43	28.90	60.50	51.97	2.01	4.03	1.01	1.01	2.01	1.01
2026-04-18 17:56:52.519	1857.02	30.90	60.50	52.09	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:56:53.513	1883.44	27.10	60.60	52.06	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:56:54.518	1833.09	26.20	60.60	52.06	1.99	3.98	1.00	1.00	1.99	1.00
2026-04-18 17:56:55.514	1930.99	25.90	60.60	51.94	2.01	4.02	1.00	1.00	2.01	1.00
2026-04-18 17:56:56.519	1860.98	28.10	60.60	52.12	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:56:57.514	1875.15	31.20	60.60	51.94	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:56:58.520	1911.44	30.50	60.60	52.06	1.99	3.97	0.99	0.99	1.99	0.99
2026-04-18 17:56:59.513	1925.02	27.10	60.60	52.19	2.01	4.03	1.01	1.01	2.01	1.01
2026-04-18 17:57:00.520	1859.34	27.60	60.60	51.81	1.99	3.97	0.99	0.99	1.99	0.99
2026-04-18 17:57:01.513	1888.69	28.50	60.60	51.84	2.01	4.03	1.01	1.01	2.01	1.01
2026-04-18 17:57:02.519	1833.27	29.70	60.60	52.06	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:57:03.513	1883.10	28.80	60.60	51.75	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:57:04.519	1846.11	29.00	60.60	51.97	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:57:05.513	1930.29	28.70	60.60	51.94	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:57:06.520	1871.60	29.80	60.60	52.06	1.99	3.97	0.99	0.99	1.99	0.99
2026-04-18 17:57:07.513	1924.95	31.00	60.60	51.88	2.01	4.03	1.01	1.01	2.01	1.01
2026-04-18 17:57:08.519	1829.12	27.00	60.60	51.97	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:57:09.513	1895.30	28.60	60.60	52.03	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:57:10.519	1869.04	29.60	60.60	51.91	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:57:11.513	1941.89	27.80	60.60	51.94	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:57:12.519	1867.20	28.50	60.60	52.25	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:57:13.513	1892.19	26.80	60.60	51.94	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:57:14.518	1894.86	27.70	60.60	51.81	1.99	3.98	1.00	1.00	1.99	1.00
2026-04-18 17:57:15.513	1923.30	27.40	60.60	52.09	2.01	4.02	1.00	1.00	2.01	1.00
2026-04-18 17:57:16.519	1897.21	26.90	60.60	51.94	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:57:17.513	1881.61	28.10	60.60	52.00	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:57:18.519	1901.02	28.00	60.60	51.94	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:57:19.514	1887.63	26.90	60.60	51.91	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:57:20.520	1894.62	28.30	60.60	52.09	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:57:21.514	1921.48	28.40	60.70	52.03	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:57:22.519	1911.47	28.60	60.70	51.91	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:57:23.513	1852.68	28.50	60.70	52.12	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:57:24.519	1901.06	28.50	60.70	51.88	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:57:25.514	1882.38	28.60	60.60	51.91	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:57:26.518	1911.07	28.00	60.70	51.88	1.99	3.98	1.00	1.00	1.99	1.00
2026-04-18 17:57:27.513	1889.95	29.40	60.70	51.94	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:57:28.519	1920.30	28.80	60.70	51.94	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:57:29.514	1924.80	27.80	60.70	52.09	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:57:30.519	1911.11	27.90	60.70	52.03	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:57:31.513	1939.68	27.30	60.70	52.00	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:57:32.519	1864.94	28.90	60.70	52.03	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:57:33.513	1927.02	28.50	60.70	51.91	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:57:34.519	1879.69	29.40	60.60	51.88	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:57:35.513	1930.46	29.30	60.60	51.94	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:57:36.519	1871.99	30.50	60.60	51.84	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:57:37.513	1924.48	30.70	60.60	51.81	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:57:38.520	1867.75	30.40	60.60	51.94	1.99	3.97	0.99	0.99	1.99	0.99
2026-04-18 17:57:39.513	1852.40	28.30	60.60	52.19	2.01	4.03	1.01	1.01	2.01	1.01
2026-04-18 17:57:40.519	1902.62	29.80	60.60	51.94	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:57:41.513	1931.94	28.00	60.60	51.94	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:57:42.518	1856.24	27.10	60.60	51.97	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:57:43.513	1927.30	28.30	60.60	51.88	2.01	4.02	1.00	1.00	2.01	1.00
2026-04-18 17:57:44.514	1880.18	32.80	60.70	52.16	2.00	4.00	1.00	1.00	2.00	1.00
2026-04-18 17:57:45.512	1928.59	33.70	60.80	52.56	2.00	4.01	1.00	1.00	2.00	1.00
2026-04-18 17:57:46.516	1899.35	39.50	60.00	52.41	1.99	3.99	1.00	1.00	1.99	1.00
2026-04-18 17:57:47.513	1914.61	27.30	60.00	52.09	2.00	4.01	1.00	1.00	2.00	1.00
2026-04-18 17:57:48.519	1896.43	27.30	60.00	52.25	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:57:49.513	1933.34	26.50	60.00	51.91	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:57:50.519	1908.88	26.50	60.00	52.03	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:57:51.513	1925.46	28.50	60.00	52.16	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:57:52.514	1879.33	76.70	61.00	53.38	2.00	4.00	1.00	1.00	2.00	1.00
2026-04-18 17:57:53.512	1922.90	69.60	61.90	53.25	2.00	4.01	1.00	1.00	2.00	1.00
2026-04-18 17:57:54.514	1909.16	66.40	62.60	53.53	2.00	3.99	1.00	1.00	2.00	1.00
2026-04-18 17:57:55.512	1914.90	78.40	63.30	53.66	2.00	4.01	1.00	1.00	2.00	1.00
2026-04-18 17:57:56.514	1867.50	55.70	63.60	53.00	2.00	3.99	1.00	1.00	2.00	1.00
2026-04-18 17:57:57.513	1893.67	40.30	61.60	52.50	2.00	4.01	1.00	1.00	2.00	1.00
2026-04-18 17:57:58.518	1857.40	22.50	61.60	52.34	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:57:59.513	1923.63	26.90	61.60	52.12	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:58:00.519	1870.98	27.00	61.60	52.28	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:58:01.513	1933.02	27.20	61.60	52.28	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:58:02.520	1908.49	37.10	60.80	52.34	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:58:03.514	1925.51	25.90	60.80	52.31	2.01	4.02	1.01	1.01	2.01	1.01
